"ProjectCode","SurveyAreaIdentifier","wyear","YearCollected","wmonth","MonthCollected","DayCollected","DecimalLatitude","DecimalLongitude","DurationInHours"
"PSSS","49",2024,2024,3,12,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2024,2025,4,1,4,47.27575,-122.4622,0.5
"PSSS","49",2024,2025,5,2,1,47.27575,-122.4622,0.45
"PSSS","49",2024,2025,6,3,1,47.27575,-122.4622,0.383333333333333
"PSSS","49",2024,2025,7,4,5,47.27575,-122.4622,0.5
"PSSS","50",2008,2008,1,10,4,47.26195,-122.43975,0.366666666666667
"PSSS","50",2008,2008,2,11,1,47.26195,-122.43975,0.25
"PSSS","50",2008,2008,3,12,6,47.26195,-122.43975,0.416666666666667
"PSSS","50",2008,2009,4,1,3,47.26195,-122.43975,0.316666666666667
"PSSS","50",2008,2009,5,2,7,47.26195,-122.43975,0.5
"PSSS","50",2008,2009,6,3,7,47.26195,-122.43975,0.583333333333333
"PSSS","50",2008,2009,7,4,4,47.26195,-122.43975,0.5
"PSSS","50",2009,2009,1,10,3,47.26195,-122.43975,0.333333333333333
"PSSS","50",2009,2009,2,11,7,47.26195,-122.43975,0.333333333333333
"PSSS","50",2009,2009,3,12,5,47.26195,-122.43975,0.333333333333333
"PSSS","50",2009,2010,4,1,2,47.26195,-122.43975,0.416666666666667
"PSSS","50",2009,2010,5,2,6,47.26195,-122.43975,0.333333333333333
"PSSS","50",2009,2010,6,3,6,47.26195,-122.43975,0.333333333333333
"PSSS","50",2009,2010,7,4,3,47.26195,-122.43975,0.416666666666667
"PSSS","50",2010,2010,1,10,2,47.26195,-122.43975,0.25
"PSSS","50",2010,2010,2,11,6,47.26195,-122.43975,0.25
"PSSS","50",2010,2010,3,12,4,47.26195,-122.43975,0.333333333333333
"PSSS","50",2010,2011,4,1,8,47.26195,-122.43975,0.416666666666667
"PSSS","50",2010,2011,5,2,5,47.26195,-122.43975,0.25
"PSSS","50",2010,2011,6,3,5,47.26195,-122.43975,0.333333333333333
"PSSS","50",2010,2011,7,4,2,47.26195,-122.43975,0.383333333333333
"PSSS","50",2011,2011,1,10,1,47.26195,-122.43975,0.25
"PSSS","50",2011,2011,2,11,5,47.26195,-122.43975,0.433333333333333
"PSSS","50",2011,2011,3,12,3,47.26195,-122.43975,0.333333333333333
"PSSS","50",2011,2012,4,1,7,47.26195,-122.43975,0.6
"PSSS","50",2011,2012,5,2,4,47.26195,-122.43975,0.5
"PSSS","50",2011,2012,6,3,3,47.26195,-122.43975,0.333333333333333
"PSSS","50",2011,2012,7,4,7,47.26195,-122.43975,0.25
"PSSS","50",2012,2012,1,10,6,47.26195,-122.43975,0.25
"PSSS","50",2012,2012,2,11,3,47.26195,-122.43975,0.283333333333333
"PSSS","50",2012,2012,3,12,1,47.26195,-122.43975,0.333333333333333
"PSSS","50",2012,2013,4,1,5,47.26195,-122.43975,0.266666666666667
"PSSS","50",2012,2013,5,2,2,47.26195,-122.43975,0.25
"PSSS","50",2012,2013,7,4,6,47.26195,-122.43975,0.25
"PSSS","50",2013,2013,1,10,5,47.26195,-122.43975,0.25
"PSSS","50",2013,2013,2,11,2,47.26195,-122.43975,0.25
"PSSS","50",2013,2013,3,12,7,47.26195,-122.43975,0.25
"PSSS","50",2013,2014,4,1,4,47.26195,-122.43975,0.333333333333333
"PSSS","50",2013,2014,5,2,1,47.26195,-122.43975,0.25
"PSSS","50",2013,2014,6,3,1,47.26195,-122.43975,0.25
"PSSS","50",2013,2014,7,4,5,47.26195,-122.43975,0.25
"PSSS","50",2014,2014,1,10,4,47.26195,-122.43975,0.5
"PSSS","50",2014,2014,2,11,1,47.26195,-122.43975,0.5
"PSSS","50",2014,2014,3,12,6,47.26195,-122.43975,0.5
"PSSS","50",2014,2015,4,1,3,47.26195,-122.43975,0.5
"PSSS","50",2014,2015,5,2,7,47.26195,-122.43975,0.333333333333333
"PSSS","50",2014,2015,6,3,7,47.26195,-122.43975,0.5
"PSSS","50",2014,2015,7,4,4,47.26195,-122.43975,0.5
"PSSS","50",2015,2015,1,10,3,47.26195,-122.43975,0.5
"PSSS","50",2015,2015,2,11,7,47.26195,-122.43975,0.5
"PSSS","50",2015,2015,3,12,5,47.26195,-122.43975,0.333333333333333
"PSSS","50",2015,2016,4,1,2,47.26195,-122.43975,0.366666666666667
"PSSS","50",2015,2016,5,2,6,47.26195,-122.43975,0.45
"PSSS","50",2015,2016,6,3,5,47.26195,-122.43975,0.5
"PSSS","50",2015,2016,7,4,2,47.26195,-122.43975,0.5
"PSSS","50",2016,2016,1,10,1,47.26195,-122.43975,0.5
"PSSS","50",2016,2016,2,11,5,47.26195,-122.43975,0.25
"PSSS","50",2016,2016,3,12,3,47.26195,-122.43975,0.5
"PSSS","50",2016,2017,4,1,7,47.26195,-122.43975,0.5
"PSSS","50",2016,2017,5,2,4,47.26195,-122.43975,0.366666666666667
"PSSS","50",2016,2017,6,3,4,47.26195,-122.43975,0.5
"PSSS","50",2016,2017,7,4,1,47.26195,-122.43975,0.483333333333333
"PSSS","50",2017,2017,1,10,7,47.26195,-122.43975,0.466666666666667
"PSSS","50",2017,2017,2,11,4,47.26195,-122.43975,0.5
"PSSS","50",2017,2017,3,12,2,47.26195,-122.43975,0.266666666666667
"PSSS","50",2017,2018,4,1,6,47.26195,-122.43975,0.5
"PSSS","50",2017,2018,5,2,3,47.26195,-122.43975,0.416666666666667
"PSSS","50",2017,2018,6,3,3,47.26195,-122.43975,0.266666666666667
"PSSS","50",2017,2018,7,4,7,47.26195,-122.43975,0.3
"PSSS","50",2018,2018,1,10,6,47.26195,-122.43975,0.35
"PSSS","50",2018,2018,2,11,3,47.26195,-122.43975,0.333333333333333
"PSSS","50",2018,2018,3,12,1,47.26195,-122.43975,0.5
"PSSS","50",2018,2019,4,1,5,47.26195,-122.43975,0.333333333333333
"PSSS","50",2018,2019,5,2,2,47.26195,-122.43975,0.333333333333333
"PSSS","50",2018,2019,6,3,2,47.26195,-122.43975,0.5
"PSSS","50",2018,2019,7,4,6,47.26195,-122.43975,0.316666666666667
"PSSS","50",2019,2019,1,10,5,47.26195,-122.43975,0.25
"PSSS","50",2019,2019,2,11,2,47.26195,-122.43975,0.25
"PSSS","50",2019,2019,3,12,7,47.26195,-122.43975,0.316666666666667
"PSSS","50",2019,2020,5,2,1,47.26195,-122.43975,0.35
"PSSS","50",2019,2020,6,3,7,47.26195,-122.43975,0.333333333333333
"PSSS","50",2021,2021,1,10,2,47.26195,-122.43975,0.333333333333333
"PSSS","50",2021,2021,2,11,6,47.26195,-122.43975,0.366666666666667
"PSSS","50",2021,2021,3,12,4,47.26195,-122.43975,0.333333333333333
"PSSS","50",2021,2022,4,1,1,47.26195,-122.43975,0.333333333333333
"PSSS","50",2021,2022,5,2,5,47.26195,-122.43975,0.333333333333333
"PSSS","50",2021,2022,6,3,5,47.26195,-122.43975,0.333333333333333
"PSSS","50",2021,2022,7,4,2,47.26195,-122.43975,0.333333333333333
"PSSS","50",2022,2022,1,10,1,47.26195,-122.43975,0.333333333333333
"PSSS","50",2022,2022,2,11,5,47.26195,-122.43975,0.35
"PSSS","50",2022,2022,3,12,3,47.26195,-122.43975,0.333333333333333
"PSSS","50",2022,2023,4,1,7,47.26195,-122.43975,0.333333333333333
"PSSS","50",2022,2023,5,2,4,47.26195,-122.43975,0.333333333333333
"PSSS","50",2022,2023,6,3,4,47.26195,-122.43975,0.35
"PSSS","50",2022,2023,7,4,1,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2023,1,10,7,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2023,2,11,4,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2023,3,12,2,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2024,4,1,6,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2024,5,2,3,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2024,6,3,2,47.26195,-122.43975,0.333333333333333
"PSSS","50",2023,2024,7,4,6,47.26195,-122.43975,0.366666666666667
"PSSS","50",2024,2024,1,10,5,47.26195,-122.43975,0.533333333333333
"PSSS","50",2024,2024,2,11,2,47.26195,-122.43975,0.5
"PSSS","50",2024,2024,3,12,7,47.26195,-122.43975,0.366666666666667
"PSSS","50",2024,2025,4,1,4,47.26195,-122.43975,0.5
"PSSS","50",2024,2025,5,2,1,47.26195,-122.43975,0.5
"PSSS","50",2024,2025,6,3,1,47.26195,-122.43975,0.5
"PSSS","50",2024,2025,7,4,5,47.26195,-122.43975,0.5
"PSSS","52",2008,2008,1,10,4,47.26005,-122.745016666667,0.25
"PSSS","52",2008,2008,2,11,1,47.26005,-122.745016666667,0.266666666666667
"PSSS","52",2008,2008,3,12,6,47.26005,-122.745016666667,0.5
"PSSS","52",2008,2009,4,1,3,47.26005,-122.745016666667,0.25
"PSSS","52",2008,2009,5,2,7,47.26005,-122.745016666667,0.25
"PSSS","52",2008,2009,6,3,7,47.26005,-122.745016666667,0.25
"PSSS","52",2009,2009,1,10,3,47.26005,-122.745016666667,0.25
"PSSS","52",2009,2009,2,11,7,47.26005,-122.745016666667,0.25
"PSSS","52",2009,2009,3,12,5,47.26005,-122.745016666667,0.25
"PSSS","52",2009,2010,4,1,2,47.26005,-122.745016666667,0.25
"PSSS","52",2009,2010,5,2,6,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2009,2010,6,3,6,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2010,2010,1,10,2,47.26005,-122.745016666667,0.25
"PSSS","52",2010,2010,2,11,6,47.26005,-122.745016666667,0.5
"PSSS","52",2010,2010,3,12,4,47.26005,-122.745016666667,0.25
"PSSS","52",2010,2011,4,1,8,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2010,2011,5,2,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2010,2011,6,3,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2010,2011,7,4,2,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2011,2011,1,10,1,47.26005,-122.745016666667,0.283333333333333
"PSSS","52",2011,2011,2,11,5,47.26005,-122.745016666667,0.5
"PSSS","52",2011,2011,3,12,3,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2011,2012,4,1,7,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2011,2012,5,2,4,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2013,2013,1,10,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2013,2013,2,11,2,47.26005,-122.745016666667,0.25
"PSSS","52",2013,2014,4,1,4,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2014,2014,3,12,6,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2014,2015,4,1,3,47.26005,-122.745016666667,0.25
"PSSS","52",2014,2015,5,2,7,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2014,2015,7,4,4,47.26005,-122.745016666667,0.316666666666667
"PSSS","52",2015,2015,1,10,3,47.26005,-122.745016666667,0.666666666666667
"PSSS","52",2015,2015,2,11,7,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2015,2015,3,12,5,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2015,2016,4,1,2,47.26005,-122.745016666667,0.5
"PSSS","52",2015,2016,5,2,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2015,2016,6,3,5,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2015,2016,7,4,2,47.26005,-122.745016666667,1.36666666666667
"PSSS","52",2016,2016,1,10,1,47.26005,-122.745016666667,0.283333333333333
"PSSS","52",2016,2016,2,11,5,47.26005,-122.745016666667,0.266666666666667
"PSSS","52",2016,2016,3,12,2,47.26005,-122.745016666667,0.266666666666667
"PSSS","52",2016,2017,5,2,4,47.26005,-122.745016666667,0.5
"PSSS","52",2016,2017,6,3,3,47.26005,-122.745016666667,0.5
"PSSS","52",2016,2017,7,4,1,47.26005,-122.745016666667,0.45
"PSSS","52",2017,2017,1,10,7,47.26005,-122.745016666667,0.5
"PSSS","52",2017,2017,2,11,4,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2017,2017,3,12,2,47.26005,-122.745016666667,0.366666666666667
"PSSS","52",2017,2018,4,1,6,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2017,2018,5,2,3,47.26005,-122.745016666667,0.5
"PSSS","52",2017,2018,6,3,3,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2017,2018,7,4,7,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2018,2018,1,10,6,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2018,2018,2,11,3,47.26005,-122.745016666667,0.35
"PSSS","52",2018,2018,3,12,1,47.26005,-122.745016666667,0.366666666666667
"PSSS","52",2018,2019,4,1,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2018,2019,5,2,2,47.26005,-122.745016666667,0.5
"PSSS","52",2018,2019,6,3,2,47.26005,-122.745016666667,0.283333333333333
"PSSS","52",2018,2019,7,4,6,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2019,2019,1,10,5,47.26005,-122.745016666667,0.45
"PSSS","52",2019,2019,2,11,2,47.26005,-122.745016666667,0.35
"PSSS","52",2019,2019,3,12,7,47.26005,-122.745016666667,0.383333333333333
"PSSS","52",2019,2020,4,1,4,47.26005,-122.745016666667,0.383333333333333
"PSSS","52",2019,2020,5,2,1,47.26005,-122.745016666667,0.416666666666667
"PSSS","52",2019,2020,6,3,7,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2021,2021,1,10,2,47.26005,-122.745016666667,0.366666666666667
"PSSS","52",2021,2021,2,11,6,47.26005,-122.745016666667,0.433333333333333
"PSSS","52",2021,2021,3,12,4,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2021,2022,5,2,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2021,2022,6,3,5,47.26005,-122.745016666667,0.333333333333333
"PSSS","52",2021,2022,7,4,2,47.26005,-122.745016666667,0.35
"PSSS","52",2022,2022,2,11,5,47.26005,-122.745016666667,0.366666666666667
"PSSS","53",2009,2009,2,11,7,47.2244166666667,-122.81095,0.25
"PSSS","53",2009,2009,3,12,5,47.2244166666667,-122.81095,0.283333333333333
"PSSS","53",2009,2010,4,1,2,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2009,2010,5,2,6,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2009,2010,6,3,6,47.2244166666667,-122.81095,0.5
"PSSS","53",2009,2010,7,4,3,47.2244166666667,-122.81095,0.25
"PSSS","53",2013,2013,1,10,5,47.2244166666667,-122.81095,0.5
"PSSS","53",2013,2013,2,11,3,47.2244166666667,-122.81095,0.583333333333333
"PSSS","53",2014,2014,2,11,1,47.2244166666667,-122.81095,0.25
"PSSS","53",2014,2014,3,12,6,47.2244166666667,-122.81095,0.25
"PSSS","53",2014,2015,4,1,3,47.2244166666667,-122.81095,0.266666666666667
"PSSS","53",2014,2015,5,2,7,47.2244166666667,-122.81095,0.916666666666667
"PSSS","53",2014,2015,7,4,4,47.2244166666667,-122.81095,0.3
"PSSS","53",2015,2015,1,10,3,47.2244166666667,-122.81095,0.5
"PSSS","53",2015,2015,2,11,7,47.2244166666667,-122.81095,0.5
"PSSS","53",2015,2015,3,12,5,47.2244166666667,-122.81095,0.5
"PSSS","53",2015,2016,4,1,2,47.2244166666667,-122.81095,0.416666666666667
"PSSS","53",2015,2016,5,2,6,47.2244166666667,-122.81095,0.35
"PSSS","53",2015,2016,6,3,5,47.2244166666667,-122.81095,0.366666666666667
"PSSS","53",2015,2016,7,4,2,47.2244166666667,-122.81095,0.5
"PSSS","53",2016,2016,1,10,1,47.2244166666667,-122.81095,0.25
"PSSS","53",2016,2016,2,11,5,47.2244166666667,-122.81095,0.3
"PSSS","53",2016,2016,3,12,2,47.2244166666667,-122.81095,0.25
"PSSS","53",2016,2017,5,2,4,47.2244166666667,-122.81095,0.5
"PSSS","53",2016,2017,6,3,3,47.2244166666667,-122.81095,0.5
"PSSS","53",2016,2017,7,4,1,47.2244166666667,-122.81095,0.5
"PSSS","53",2017,2017,1,10,7,47.2244166666667,-122.81095,0.5
"PSSS","53",2017,2017,2,11,4,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2017,2017,3,12,2,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2017,2018,4,1,6,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2017,2018,5,2,3,47.2244166666667,-122.81095,0.5
"PSSS","53",2017,2018,6,3,3,47.2244166666667,-122.81095,0.25
"PSSS","53",2017,2018,7,4,7,47.2244166666667,-122.81095,0.266666666666667
"PSSS","53",2018,2018,1,10,6,47.2244166666667,-122.81095,0.25
"PSSS","53",2018,2018,2,11,3,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2018,2018,3,12,1,47.2244166666667,-122.81095,0.3
"PSSS","53",2018,2019,4,1,5,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2018,2019,5,2,2,47.2244166666667,-122.81095,0.4
"PSSS","53",2018,2019,6,3,2,47.2244166666667,-122.81095,0.3
"PSSS","53",2018,2019,7,4,6,47.2244166666667,-122.81095,0.283333333333333
"PSSS","53",2019,2019,1,10,5,47.2244166666667,-122.81095,0.366666666666667
"PSSS","53",2019,2019,2,11,2,47.2244166666667,-122.81095,0.35
"PSSS","53",2019,2019,3,12,7,47.2244166666667,-122.81095,0.366666666666667
"PSSS","53",2019,2020,4,1,4,47.2244166666667,-122.81095,0.316666666666667
"PSSS","53",2019,2020,5,2,1,47.2244166666667,-122.81095,0.266666666666667
"PSSS","53",2019,2020,6,3,7,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2021,2021,1,10,2,47.2244166666667,-122.81095,0.4
"PSSS","53",2021,2021,2,11,6,47.2244166666667,-122.81095,0.3
"PSSS","53",2021,2021,3,12,4,47.2244166666667,-122.81095,0.4
"PSSS","53",2021,2022,5,2,5,47.2244166666667,-122.81095,0.433333333333333
"PSSS","53",2021,2022,6,3,5,47.2244166666667,-122.81095,0.416666666666667
"PSSS","53",2021,2022,7,4,2,47.2244166666667,-122.81095,0.3
"PSSS","53",2022,2022,2,11,5,47.2244166666667,-122.81095,0.25
"PSSS","53",2022,2022,3,12,3,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2022,2023,4,1,7,47.2244166666667,-122.81095,0.35
"PSSS","53",2022,2023,5,2,4,47.2244166666667,-122.81095,0.35
"PSSS","53",2022,2023,6,3,4,47.2244166666667,-122.81095,0.25
"PSSS","53",2022,2023,7,4,1,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2023,2023,1,10,7,47.2244166666667,-122.81095,0.5
"PSSS","53",2023,2023,2,11,4,47.2244166666667,-122.81095,0.25
"PSSS","53",2023,2023,3,12,2,47.2244166666667,-122.81095,0.266666666666667
"PSSS","53",2023,2024,4,1,6,47.2244166666667,-122.81095,0.45
"PSSS","53",2023,2024,5,2,3,47.2244166666667,-122.81095,0.383333333333333
"PSSS","53",2023,2024,7,4,6,47.2244166666667,-122.81095,0.283333333333333
"PSSS","53",2024,2024,1,10,5,47.2244166666667,-122.81095,0.383333333333333
"PSSS","53",2024,2024,2,11,2,47.2244166666667,-122.81095,0.5
"PSSS","53",2024,2024,3,12,7,47.2244166666667,-122.81095,0.333333333333333
"PSSS","53",2024,2025,4,1,4,47.2244166666667,-122.81095,0.5
"PSSS","53",2024,2025,5,2,1,47.2244166666667,-122.81095,0.25
"PSSS","53",2024,2025,6,3,1,47.2244166666667,-122.81095,0.316666666666667
"PSSS","53",2024,2025,7,4,5,47.2244166666667,-122.81095,0.466666666666667
"PSSS","54",2009,2009,2,11,7,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2009,2009,3,12,5,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2009,2010,4,1,2,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2009,2010,5,2,6,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2009,2010,6,3,6,47.2749666666667,-122.814366666667,0.416666666666667
"PSSS","54",2009,2010,7,4,3,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2013,2013,1,10,5,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2013,2013,2,11,3,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2014,2014,2,11,1,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2014,2014,3,12,6,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2014,2015,4,1,3,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2014,2015,5,2,7,47.2749666666667,-122.814366666667,0.3
"PSSS","54",2014,2015,7,4,4,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2015,2015,1,10,3,47.2749666666667,-122.814366666667,0.45
"PSSS","54",2015,2015,2,11,7,47.2749666666667,-122.814366666667,0.416666666666667
"PSSS","54",2015,2015,3,12,5,47.2749666666667,-122.814366666667,0.416666666666667
"PSSS","54",2015,2016,4,1,2,47.2749666666667,-122.814366666667,0.45
"PSSS","54",2015,2016,5,2,5,47.2749666666667,-122.814366666667,0.316666666666667
"PSSS","54",2015,2016,6,3,5,47.2749666666667,-122.814366666667,0.4
"PSSS","54",2015,2016,7,4,2,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2016,2016,1,10,1,47.2749666666667,-122.814366666667,0.266666666666667
"PSSS","54",2016,2016,2,11,5,47.2749666666667,-122.814366666667,0.266666666666667
"PSSS","54",2016,2016,3,12,2,47.2749666666667,-122.814366666667,0.283333333333333
"PSSS","54",2016,2017,5,2,4,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2016,2017,6,3,3,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2016,2017,7,4,1,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2017,2017,1,10,7,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2017,2017,2,11,4,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2017,2017,3,12,2,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2017,2018,4,1,6,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2017,2018,5,2,3,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2017,2018,6,3,3,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2017,2018,7,4,7,47.2749666666667,-122.814366666667,0.3
"PSSS","54",2018,2018,1,10,6,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2018,2018,2,11,3,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2018,2018,3,12,1,47.2749666666667,-122.814366666667,0.266666666666667
"PSSS","54",2018,2019,4,1,5,47.2749666666667,-122.814366666667,0.3
"PSSS","54",2018,2019,5,2,2,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2018,2019,6,3,2,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2018,2019,7,4,6,47.2749666666667,-122.814366666667,0.283333333333333
"PSSS","54",2019,2019,1,10,5,47.2749666666667,-122.814366666667,0.383333333333333
"PSSS","54",2019,2019,2,11,2,47.2749666666667,-122.814366666667,0.3
"PSSS","54",2019,2019,3,12,7,47.2749666666667,-122.814366666667,0.283333333333333
"PSSS","54",2019,2020,4,1,4,47.2749666666667,-122.814366666667,0.266666666666667
"PSSS","54",2019,2020,5,2,1,47.2749666666667,-122.814366666667,0.266666666666667
"PSSS","54",2019,2020,6,3,7,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2021,2021,1,10,2,47.2749666666667,-122.814366666667,0.366666666666667
"PSSS","54",2021,2021,2,11,6,47.2749666666667,-122.814366666667,0.35
"PSSS","54",2021,2021,3,12,4,47.2749666666667,-122.814366666667,0.35
"PSSS","54",2021,2022,5,2,5,47.2749666666667,-122.814366666667,0.35
"PSSS","54",2021,2022,6,3,5,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2021,2022,7,4,2,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2022,2022,2,11,5,47.2749666666667,-122.814366666667,0.3
"PSSS","54",2022,2022,3,12,3,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2022,2023,4,1,7,47.2749666666667,-122.814366666667,0.366666666666667
"PSSS","54",2022,2023,5,2,4,47.2749666666667,-122.814366666667,0.316666666666667
"PSSS","54",2022,2023,6,3,4,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2022,2023,7,4,1,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2023,2023,1,10,7,47.2749666666667,-122.814366666667,0.5
"PSSS","54",2023,2023,2,11,4,47.2749666666667,-122.814366666667,0.283333333333333
"PSSS","54",2023,2023,3,12,2,47.2749666666667,-122.814366666667,0.25
"PSSS","54",2023,2024,4,1,6,47.2749666666667,-122.814366666667,0.35
"PSSS","54",2023,2024,5,2,3,47.2749666666667,-122.814366666667,0.283333333333333
"PSSS","54",2023,2024,7,4,6,47.2749666666667,-122.814366666667,0.433333333333333
"PSSS","54",2024,2024,1,10,5,47.2749666666667,-122.814366666667,0.316666666666667
"PSSS","54",2024,2024,2,11,2,47.2749666666667,-122.814366666667,0.333333333333333
"PSSS","54",2024,2024,3,12,7,47.2749666666667,-122.814366666667,0.333333333333333
