results_code,version,area_code,season,period,species_code,species_id,years,year_start,year_end,trnd,lower_ci,upper_ci,index_type,stderr,model_type,model_fit,percent_change,percent_change_low,percent_change_high,prob_decrease_0,prob_decrease_25,prob_decrease_30,prob_decrease_50,prob_increase_0,prob_increase_33,prob_increase_100,suitability,precision_num,precision_cat,coverage_num,coverage_cat,sample_size,sample_size_units,prob_LD,prob_MD,prob_LC,prob_MI,prob_LI
BCCWS/PSSS,2025,15,winter,all years,BAGO,840,2008-2024,2008,2024,1.11168967581967,-0.0951474028282545,2.1194710079247,Slope Trend,,ALPHA SPATIAL SPDE,,19.8221203810692,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,16,winter,all years,BAGO,840,2008-2024,2008,2024,1.2848506693438,0.075946795963916,2.29435789899127,Slope Trend,,ALPHA SPATIAL SPDE,,23.1478935555419,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,17,winter,all years,BAGO,840,2008-2024,2008,2024,-1.19908850508857,-2.20223034914233,-0.191394576718462,Slope Trend,,ALPHA SPATIAL SPDE,,-17.2395465834192,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,18,winter,all years,BAGO,840,2008-2024,2008,2024,0.292417539790763,-0.781935053132851,1.27153889377648,Slope Trend,,ALPHA SPATIAL SPDE,,5.19151717052442,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,19,winter,all years,BAGO,840,2008-2024,2008,2024,0.57914449248213,-0.530339434342755,1.58916608123443,Slope Trend,,ALPHA SPATIAL SPDE,,10.1088399184971,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,2,winter,all years,BAGO,840,2008-2024,2008,2024,-2.02359990823192,-3.01114539595866,-1.05951929484167,Slope Trend,,ALPHA SPATIAL SPDE,,-27.6336825477628,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,20,winter,all years,BAGO,840,2008-2024,2008,2024,-1.05671940914442,-2.05401049349596,-0.083124762336312,Slope Trend,,ALPHA SPATIAL SPDE,,-15.3213912926594,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,21,winter,all years,BAGO,840,2008-2024,2008,2024,0.357452615269116,-0.654092505771579,1.34496261140073,Slope Trend,,ALPHA SPATIAL SPDE,,6.26417741461066,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,22,winter,all years,BAGO,840,2008-2024,2008,2024,-1.44360350651015,-2.43699502275887,-0.473815770933206,Slope Trend,,ALPHA SPATIAL SPDE,,-20.466539878258,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,23,winter,all years,BAGO,840,2008-2024,2008,2024,-0.819640776910525,-1.81932147685603,0.156286706304846,Slope Trend,,ALPHA SPATIAL SPDE,,-12.0160103733338,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,24,winter,all years,BAGO,840,2008-2024,2008,2024,-0.433383648482828,-1.43695759704661,0.546344576635211,Slope Trend,,ALPHA SPATIAL SPDE,,-6.37048045622011,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,25,winter,all years,BAGO,840,2008-2024,2008,2024,-5.21880916523064,-6.17414879030947,-4.28616917731257,Slope Trend,,ALPHA SPATIAL SPDE,,-57.4257119287615,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,26,winter,all years,BAGO,840,2008-2024,2008,2024,-1.5820767562453,-2.57407254216694,-0.613651587321327,Slope Trend,,ALPHA SPATIAL SPDE,,-22.2357540269249,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,27,winter,all years,BAGO,840,2008-2024,2008,2024,-0.969065125458112,-1.96723971432965,0.00539203309265332,Slope Trend,,ALPHA SPATIAL SPDE,,-14.1131088862972,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,28,winter,all years,BAGO,840,2008-2024,2008,2024,-1.24927701542788,-2.24462723039623,-0.277577121386807,Slope Trend,,ALPHA SPATIAL SPDE,,-17.9199971637049,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,29,winter,all years,BAGO,840,2008-2024,2008,2024,-1.9183952060653,-2.9070010963871,-0.953279386097736,Slope Trend,,ALPHA SPATIAL SPDE,,-26.3803362600086,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,3,winter,all years,BAGO,840,2008-2024,2008,2024,0.0777233941718432,-0.93920325110991,1.05422381528403,Slope Trend,,ALPHA SPATIAL SPDE,,1.6166592277245,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,30,winter,all years,BAGO,840,2008-2024,2008,2024,-0.554071221249935,-1.55642870883128,0.424469446976101,Slope Trend,,ALPHA SPATIAL SPDE,,-8.16992231350267,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,31,winter,all years,BAGO,840,2008-2024,2008,2024,1.33664754752314,0.359612493972482,2.24798627271758,Slope Trend,,ALPHA SPATIAL SPDE,,24.1242767790407,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,34,winter,all years,BAGO,840,2008-2024,2008,2024,0.182448379096221,-0.965284442310153,1.22578001219435,Slope Trend,,ALPHA SPATIAL SPDE,,2.96102742270351,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,35,winter,all years,BAGO,840,2008-2024,2008,2024,-1.07161052230792,-2.06875151284505,-0.0981624029645741,Slope Trend,,ALPHA SPATIAL SPDE,,-15.5250694266315,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,36,winter,all years,BAGO,840,2008-2024,2008,2024,-3.24067426059145,-4.21595234225128,-2.28856956984243,Slope Trend,,ALPHA SPATIAL SPDE,,-40.7513916793744,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,37,winter,all years,BAGO,840,2008-2024,2008,2024,-2.91375621568422,-3.8923294422953,-1.95843467527581,Slope Trend,,ALPHA SPATIAL SPDE,,-37.4660300299667,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,38,winter,all years,BAGO,840,2008-2024,2008,2024,-0.102848354250879,-1.10975390754852,0.880132313995414,Slope Trend,,ALPHA SPATIAL SPDE,,-1.27150724264814,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,39,winter,all years,BAGO,840,2008-2024,2008,2024,-2.38574009079182,-3.36963541477631,-1.4252229103202,Slope Trend,,ALPHA SPATIAL SPDE,,-31.7967492899725,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,4,winter,all years,BAGO,840,2008-2024,2008,2024,1.5179232249295,0.494681230834317,2.51685216701274,Slope Trend,,ALPHA SPATIAL SPDE,,27.7251483041811,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,40,winter,all years,BAGO,840,2008-2024,2008,2024,-0.3616935872848,-1.58050622024843,0.897205511805649,Slope Trend,,ALPHA SPATIAL SPDE,,-4.87153520355368,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,42,winter,all years,BAGO,840,2008-2024,2008,2024,-4.8547539911718,-6.27173377906676,-3.66096936073274,Slope Trend,,ALPHA SPATIAL SPDE,,-49.9287189157784,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,44,winter,all years,BAGO,840,2008-2024,2008,2024,-2.80159943632435,-4.22253796517251,-1.47863966962942,Slope Trend,,ALPHA SPATIAL SPDE,,-34.3184324204104,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,45,winter,all years,BAGO,840,2008-2024,2008,2024,-1.77678924082867,-2.97213182095755,-0.639848237553744,Slope Trend,,ALPHA SPATIAL SPDE,,-23.2891253565486,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,46,winter,all years,BAGO,840,2008-2024,2008,2024,-2.99787865149345,-4.04329727698534,-1.93469165600583,Slope Trend,,ALPHA SPATIAL SPDE,,-36.4151450514481,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,47,winter,all years,BAGO,840,2008-2024,2008,2024,-3.58090667056309,-4.55275540616681,-2.6321498418522,Slope Trend,,ALPHA SPATIAL SPDE,,-43.9982610176851,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,48,winter,all years,BAGO,840,2008-2024,2008,2024,-0.775038112983755,-1.77516838200365,0.201328257183544,Slope Trend,,ALPHA SPATIAL SPDE,,-11.3807903690418,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,49,winter,all years,BAGO,840,2008-2024,2008,2024,-2.17012749912749,-3.15619607342324,-1.20748870651835,Slope Trend,,ALPHA SPATIAL SPDE,,-29.3460217199206,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,5,winter,all years,BAGO,840,2008-2024,2008,2024,-4.77047511946914,-5.73033369261579,-3.83342355732057,Slope Trend,,ALPHA SPATIAL SPDE,,-54.0866796649896,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,50,winter,all years,BAGO,840,2008-2024,2008,2024,-3.16969068849206,-4.14568424353387,-2.21688752458352,Slope Trend,,ALPHA SPATIAL SPDE,,-40.0521065729067,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,52,winter,all years,BAGO,840,2008-2024,2008,2024,-1.97179907594229,-3.28815382018174,-0.736837121192748,Slope Trend,,ALPHA SPATIAL SPDE,,-24.0422631324805,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,53,winter,all years,BAGO,840,2008-2024,2008,2024,-3.01443562459375,-4.18455931785993,-1.73691959112799,Slope Trend,,ALPHA SPATIAL SPDE,,-36.4784263745593,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,54,winter,all years,BAGO,840,2008-2024,2008,2024,-1.14232790830952,-2.33503844333178,0.159847956125215,Slope Trend,,ALPHA SPATIAL SPDE,,-15.3804952078815,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,55,winter,all years,BAGO,840,2008-2024,2008,2024,-1.96299071787884,-2.95114711121542,-0.998313714486937,Slope Trend,,ALPHA SPATIAL SPDE,,-26.9140852169369,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,56,winter,all years,BAGO,840,2008-2024,2008,2024,0.0690755332411446,-1.12531723347786,1.06646511862681,Slope Trend,,ALPHA SPATIAL SPDE,,1.51104913173253,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,57,winter,all years,BAGO,840,2008-2024,2008,2024,-2.44354489013112,-3.42685757514639,-1.48359650465862,Slope Trend,,ALPHA SPATIAL SPDE,,-32.4401001664713,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,58,winter,all years,BAGO,840,2008-2024,2008,2024,-1.54018608240647,-2.53260410210979,-0.571348712314742,Slope Trend,,ALPHA SPATIAL SPDE,,-21.7044659875937,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,6,winter,all years,BAGO,840,2008-2024,2008,2024,-4.32054142059072,-5.51606392216902,-3.24991869251135,Slope Trend,,ALPHA SPATIAL SPDE,,-50.4509908484859,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,60,winter,all years,BAGO,840,2008-2024,2008,2024,-3.74448706330862,-5.09214168682977,-2.67193600643065,Slope Trend,,ALPHA SPATIAL SPDE,,-43.3268266897637,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,61,winter,all years,BAGO,840,2008-2024,2008,2024,-2.24443679705804,-3.43408826780316,-1.11290884918671,Slope Trend,,ALPHA SPATIAL SPDE,,-28.5886454608566,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,62,winter,all years,BAGO,840,2008-2024,2008,2024,-2.98342321248181,-4.12068708667113,-1.87357511906202,Slope Trend,,ALPHA SPATIAL SPDE,,-36.2775817468268,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,63,winter,all years,BAGO,840,2008-2024,2008,2024,-1.36537842111083,-2.83229499056429,-0.0809753509677231,Slope Trend,,ALPHA SPATIAL SPDE,,-18.2303126244896,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,64,winter,all years,BAGO,840,2008-2024,2008,2024,-4.85349265793425,-6.02438039638014,-3.81571031689209,Slope Trend,,ALPHA SPATIAL SPDE,,-52.4039073142052,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,65,winter,all years,BAGO,840,2008-2024,2008,2024,-4.23041559945653,-5.21545471316462,-3.18751655479542,Slope Trend,,ALPHA SPATIAL SPDE,,-47.4838987138645,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,66,winter,all years,BAGO,840,2008-2024,2008,2024,-2.13749966204957,-3.14406548565156,-1.07180945623496,Slope Trend,,ALPHA SPATIAL SPDE,,-27.3688284729804,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,67,winter,all years,BAGO,840,2008-2024,2008,2024,-2.91646676478682,-4.0979398627284,-1.7927176140026,Slope Trend,,ALPHA SPATIAL SPDE,,-35.6084852420643,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,68,winter,all years,BAGO,840,2008-2024,2008,2024,0.358426616926038,-1.0284178633645,1.54170056012095,Slope Trend,,ALPHA SPATIAL SPDE,,5.16567354150042,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,69,winter,all years,BAGO,840,2008-2024,2008,2024,-0.598636666531485,-1.97225557148476,0.573353041911252,Slope Trend,,ALPHA SPATIAL SPDE,,-7.15159051590344,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,7,winter,all years,BAGO,840,2008-2024,2008,2024,-0.947354602249525,-1.94574802064747,0.0273161862622557,Slope Trend,,ALPHA SPATIAL SPDE,,-13.8113497023661,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,70,winter,all years,BAGO,840,2008-2024,2008,2024,1.60954350812736,0.397573050735751,2.78997934101008,Slope Trend,,ALPHA SPATIAL SPDE,,27.5452225221275,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,71,winter,all years,BAGO,840,2008-2024,2008,2024,-7.29508932902392,-8.6669526616746,-6.15945482470265,Slope Trend,,ALPHA SPATIAL SPDE,,-65.219206250459,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,73,winter,all years,BAGO,840,2008-2024,2008,2024,-4.54942545143675,-5.99362974165127,-3.00476470425937,Slope Trend,,ALPHA SPATIAL SPDE,,-49.9086030001388,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,74,winter,all years,BAGO,840,2008-2024,2008,2024,-1.80159912546195,-3.28737909594352,-0.212470762601069,Slope Trend,,ALPHA SPATIAL SPDE,,-23.3254610617764,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,75,winter,all years,BAGO,840,2008-2024,2008,2024,-2.45048598481383,-3.66736165030462,-1.11880023923757,Slope Trend,,ALPHA SPATIAL SPDE,,-28.9995532795629,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,76,winter,all years,BAGO,840,2008-2024,2008,2024,-2.57349415926509,-4.01522847542819,-1.38002014729092,Slope Trend,,ALPHA SPATIAL SPDE,,-30.2762220693549,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,78,winter,all years,BAGO,840,2008-2024,2008,2024,-3.66750414803228,-5.33557996217798,-2.2081600838197,Slope Trend,,ALPHA SPATIAL SPDE,,-35.8009184225369,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,8,winter,all years,BAGO,840,2008-2024,2008,2024,-1.68667847968985,-2.67816719490516,-0.718829872029806,Slope Trend,,ALPHA SPATIAL SPDE,,-23.5471454010137,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,80,winter,all years,BAGO,840,2008-2024,2008,2024,-3.60145818916963,-4.9589197247174,-2.49622326388577,Slope Trend,,ALPHA SPATIAL SPDE,,-37.6480599992502,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,81,winter,all years,BAGO,840,2008-2024,2008,2024,-3.43576216704027,-5.08125237511443,-2.24114091042982,Slope Trend,,ALPHA SPATIAL SPDE,,-33.9785849741537,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,82,winter,all years,BAGO,840,2008-2024,2008,2024,-3.33632458483314,-4.98350924596268,-2.14047316007684,Slope Trend,,ALPHA SPATIAL SPDE,,-33.1581172831211,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,83,winter,all years,BAGO,840,2008-2024,2008,2024,-3.96098164156221,-5.63175014900458,-2.52929875642335,Slope Trend,,ALPHA SPATIAL SPDE,,-35.6196753147015,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,84,winter,all years,BAGO,840,2008-2024,2008,2024,-4.1457950214407,-5.81334837341675,-2.71686720562095,Slope Trend,,ALPHA SPATIAL SPDE,,-36.9694363511798,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,85,winter,all years,BAGO,840,2008-2024,2008,2024,-4.06168035432972,-5.73069702964273,-2.63149861555917,Slope Trend,,ALPHA SPATIAL SPDE,,-36.3583384416077,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,86,winter,all years,BAGO,840,2008-2024,2008,2024,-11.2883160343336,-12.831612606346,-9.96586395374826,Slope Trend,,ALPHA SPATIAL SPDE,,-73.108354165852,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,89,winter,all years,BAGO,840,2008-2024,2008,2024,-0.474820860978587,-2.3639431630997,1.3704050998427,Slope Trend,,ALPHA SPATIAL SPDE,,-4.59094503523797,,,,,,,,,,,,Medium,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,9,winter,all years,BAGO,840,2008-2024,2008,2024,-2.45014415918533,-3.39066894396857,-1.57286073392518,Slope Trend,,ALPHA SPATIAL SPDE,,-32.5132803978163,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,91,winter,all years,BAGO,840,2008-2024,2008,2024,-5.6364821762002,-7.27810238979987,-4.2297764876267,Slope Trend,,ALPHA SPATIAL SPDE,,-46.9514304934048,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,92,winter,all years,BAGO,840,2008-2024,2008,2024,-3.25743907266552,-4.94044694685537,-1.81526826426305,Slope Trend,,ALPHA SPATIAL SPDE,,-30.2375534335428,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,93,winter,all years,BAGO,840,2008-2024,2008,2024,-3.49805645223986,-5.16521545795593,-2.06005634064065,Slope Trend,,ALPHA SPATIAL SPDE,,-32.1083696106314,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,94,winter,all years,BAGO,840,2008-2024,2008,2024,-7.06689241885645,-8.68362811752664,-5.68151029124954,Slope Trend,,ALPHA SPATIAL SPDE,,-55.1560991599319,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIDE-1,winter,all years,BAGO,840,2008-2024,2008,2024,1.74557543044373,0.720038833687943,2.74674445358451,Slope Trend,,ALPHA SPATIAL SPDE,,32.3857795772438,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIDE-3,winter,all years,BAGO,840,2008-2024,2008,2024,-0.127246968736489,-1.67325494696848,1.35871670093492,Slope Trend,,ALPHA SPATIAL SPDE,,-1.07843635532275,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-1,winter,all years,BAGO,840,2008-2024,2008,2024,-1.88684643918421,-3.1519860241613,-0.821370943311528,Slope Trend,,ALPHA SPATIAL SPDE,,-25.9524183234584,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-10,winter,all years,BAGO,840,2008-2024,2008,2024,-2.67774092930707,-3.79720919787654,-1.63009625714371,Slope Trend,,ALPHA SPATIAL SPDE,,-34.9765496940825,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-12,winter,all years,BAGO,840,2008-2024,2008,2024,-4.10258321864737,-5.06917375614796,-3.15895964902741,Slope Trend,,ALPHA SPATIAL SPDE,,-48.654385268632,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-14,winter,all years,BAGO,840,2008-2024,2008,2024,-4.48023592556672,-5.44301994204494,-3.54032843097091,Slope Trend,,ALPHA SPATIAL SPDE,,-51.7958223834993,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-19,winter,all years,BAGO,840,2008-2024,2008,2024,-1.76257571852849,-3.02931773704533,-0.695750684873066,Slope Trend,,ALPHA SPATIAL SPDE,,-24.4374525295245,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-2,winter,all years,BAGO,840,2008-2024,2008,2024,-4.2814955599473,-5.24628276444949,-3.33963247468462,Slope Trend,,ALPHA SPATIAL SPDE,,-50.1658231055915,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-21,winter,all years,BAGO,840,2008-2024,2008,2024,-1.34228576574471,-2.33669850626403,-0.371501071006451,Slope Trend,,ALPHA SPATIAL SPDE,,-19.1482158704009,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-3,winter,all years,BAGO,840,2008-2024,2008,2024,-9.14190444584194,-10.0577015378346,-8.24786742864924,Slope Trend,,ALPHA SPATIAL SPDE,,-78.352343315178,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-5,winter,all years,BAGO,840,2008-2024,2008,2024,-4.51487237639366,-5.47730727746558,-3.57530570194154,Slope Trend,,ALPHA SPATIAL SPDE,,-52.0747323918428,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-6,winter,all years,BAGO,840,2008-2024,2008,2024,-7.8990226742945,-8.82734729622419,-6.99275579134268,Slope Trend,,ALPHA SPATIAL SPDE,,-73.0957655014821,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-7,winter,all years,BAGO,840,2008-2024,2008,2024,1.76137640205648,0.735680540638957,2.76270090560264,Slope Trend,,ALPHA SPATIAL SPDE,,32.7151127614071,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-8,winter,all years,BAGO,840,2008-2024,2008,2024,0.532094980182035,-0.600679417328046,1.60814256234269,Slope Trend,,ALPHA SPATIAL SPDE,,8.6709594712261,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-9,winter,all years,BAGO,840,2008-2024,2008,2024,0.601347681756434,-0.41265576059595,1.59125758750998,Slope Trend,,ALPHA SPATIAL SPDE,,10.4723516502904,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GILA-3,winter,all years,BAGO,840,2008-2024,2008,2024,-3.27893345042826,-4.83823889405778,-1.68499280178115,Slope Trend,,ALPHA SPATIAL SPDE,,-30.4627996884435,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-10,winter,all years,BAGO,840,2008-2024,2008,2024,2.37783128372776,1.09540774601119,3.58561184920816,Slope Trend,,ALPHA SPATIAL SPDE,,39.4594962886191,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-3,winter,all years,BAGO,840,2008-2024,2008,2024,-6.97588590829907,-8.26137815355349,-5.87908702449776,Slope Trend,,ALPHA SPATIAL SPDE,,-60.7882620602173,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-4,winter,all years,BAGO,840,2008-2024,2008,2024,0.636207230696889,-0.754475876044133,1.82275634044512,Slope Trend,,ALPHA SPATIAL SPDE,,9.01328470111513,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-5,winter,all years,BAGO,840,2008-2024,2008,2024,0.27268644552642,-0.947597546473482,1.43335028299728,Slope Trend,,ALPHA SPATIAL SPDE,,4.56462759612084,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-6,winter,all years,BAGO,840,2008-2024,2008,2024,5.24713338651018,3.61793119709364,6.81306014633886,Slope Trend,,ALPHA SPATIAL SPDE,,76.070569717817,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-7,winter,all years,BAGO,840,2008-2024,2008,2024,-2.31282998202758,-3.29746019777021,-1.35159537141652,Slope Trend,,ALPHA SPATIAL SPDE,,-30.9770886550978,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-1,winter,all years,BAGO,840,2008-2024,2008,2024,-0.779663528281001,-1.77974717578794,0.196657328137963,Slope Trend,,ALPHA SPATIAL SPDE,,-11.4468636414911,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-10,winter,all years,BAGO,840,2008-2024,2008,2024,-0.499007022481104,-1.50191952536183,0.480075473434813,Slope Trend,,ALPHA SPATIAL SPDE,,-7.35297939225025,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-11,winter,all years,BAGO,840,2008-2024,2008,2024,-1.49430592726713,-2.48718639241796,-0.525017099803347,Slope Trend,,ALPHA SPATIAL SPDE,,-21.118676899628,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-13,winter,all years,BAGO,840,2008-2024,2008,2024,-1.45889828742114,-2.45213564111785,-0.489261051370085,Slope Trend,,ALPHA SPATIAL SPDE,,-20.6637925506488,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-14,winter,all years,BAGO,840,2008-2024,2008,2024,0.316217308863486,-1.23665539763945,1.808779092488,Slope Trend,,ALPHA SPATIAL SPDE,,3.86192289856847,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-2,winter,all years,BAGO,840,2008-2024,2008,2024,3.36214606561342,1.91899377324772,4.80508057640471,Slope Trend,,ALPHA SPATIAL SPDE,,54.2559920096254,,,,,,,,,,,,High,,,220,Number of Sites,,,,,
